,Assessments_Primary_Problem,Report_1_Narrative,Report_2_Narrative
1689702,mel,Downloaded the [Flight Plan] for [the] flight. This aircraft had MEL 52-XX-X applied for the inoperative keypad on the flight deck door. While the MEL was applied correctly there were several items in the procedure that raised concern.First; the MEL states the door keypad is deactivated and the deadbolt lock is to be used in flight. The placard next to the deadbolt states that it is for ground use only. The MEL should address this discrepancy and note that the placard no longer applies under this MEL. While I was told the MEL allows us to operate against the restrictions of the posted placard; this seems in direct contrast to our MEL preamble stating.Secondly; the MEL directs you to the FOM which tells you 'USE ALTERNATE FLIGHT DECK ACCESS PROCEDURES. REFER TO FOM FLIGHT DECK ACCESS / FLIGHT DECK SECURITY AND DOOR PROCEDURES / FLIGHT DECK ACCESS PROCEDURES / FLIGHT DECK DOOR.' While the information is on this page in the FOM; it is hidden within the normal procedures and does not have its own alternate header making it difficult to reference.Finally; there is no real guidance on the use of the deadbolt in flight. This should not only include a description of the operation of the deadbolt with warnings of the key inoperable position; but also a briefing. This briefing should include the entire crew on the operation of the deadbolt in normal and emergency operation with each Flight Attendant verifying they have their key.,
1692795,mel,We boarded the aircraft without incident and pushed back from the gate. Before engine start; ATC informed us of a 2 1/2 hour delay before takeoff. We opted to return to the gate and deplane the passengers. After the delay; we boarded the aircraft and taxied for takeoff. It was a normal takeoff until about 60 to 70 kts. when we got a baggage door open caution message and aborted the takeoff. After clearing the runway I made a PA to the passengers to remain seated and the FO (First Officer) ran the immediate action items and QRH. We taxied back to the ramp and after about 20 minutes of continuous; unsuccessful attempts to contact ZZZ Operations; we were parked at the gate by the ramp personnel without ever making radio contact with them. I contacted Maintenance and we did a crew deferral over the phone for baggage door indication. Before we could even look at the baggage door; the ground crew opened it when we parked at the gate. I had no way to tell them not to before I looked at it since they never responded to the radio or repeated phone calls to ZZZ Operations. They told me it appeared to be closed and latched properly. Maintenance told me the aircraft is safe to operate per the MEL and to continue the flight with the baggage door indication deferred. After a conversation with my FO; we both agreed that we were not comfortable taking the aircraft after not having any confirmation of what caused the indication and having done nothing to isolate or fix the original problem. We both agreed that there was a good chance we'd get the caution message again on a subsequent takeoff. Several calls to Maintenance and the chief pilot led to me refusing the aircraft. The MEL provided no information on what to expect or what could be ignored operationally with the indication system deferred nor did it provide any method to isolate the indication from coming on again or forcing it to stay on. Maintenance informed me that we could take the aircraft and even ignore a caution message for baggage door open on takeoff since the system was deferred. This was not a satisfactory explanation for me since the MEL doesn't explicitly say we can do that. I understand that as it was written; the deferral process was satisfactory from a paperwork standpoint; but I felt we were in an ambiguous situation that required further clarification or procedures to ensure a safe operational environment. After several calls with Maintenance and assurance that the aircraft was safe; we agreed to take the aircraft under the understanding that if we got another indication on the takeoff roll of any kind; including the baggage door open indication; we would reject the takeoff as per operational specifications. After the delay; we took off without incident and did not get any baggage door indications during the flight.The obvious threat was a system failure during takeoff and undesired aircraft state was a rejected takeoff. Subsequent threats involved a deferral process that doesn't do anything to confirm that actual issue or isolate the problem from causing a disruption during critical phases of flight. This was highly unusual for me as my 11 years of flying the CRJ never saw me deferring a system with such ambiguity. Given the conditions (a strong crosswind) and no confirmation of the actual issue; the FO and I both believed there was a strong chance the issue would recur on the subsequent takeoff. No one had any way to know if the indication system was not operating properly or if the door latch was faulty as the deferral process didn't provide any method of determining that. The FO and I both initially believed that to be insufficient in determining the aircraft's airworthiness. After several conversations with the Company and an explanation of the MEL process and the Company's determination to opt out of the option to require the baggage door indication system to be secured; we decided that the aircraft was safe to fly in its current condition; even if the situation was less than ideal.It's my belief that we followed the operational specifications correctly. The company could update the MEL procedure to put the aircraft in a more secure condition to operate the flight without interruption; or update the instructions to include directions for what to do if the message re-appears in critical phases of flight. I was told that it was ok to ignore the message alerting us during the takeoff phase and I don't believe operation specs specifically allow me to do so without relief being indicated by the MEL itself. I recognize that this was a bit of an ambiguous situation and the intent of the MEL was followed properly; but there was no clear 'right' decision to make in this situation.,
1693566,mel,During preflight we discovered MEL 36-XX and 36-XX which deactivated the right bleed system. After discussing the MEL and the weather; Captain (CA) X decided to not accept the aircraft; a decision both FO's (First Officers) agreed with. The weather at the destination was not great; and the enroute alternates were also marginal. If we experienced any issues with the remaining bleed system; we would be unpressurized (unless/until the APU started and we descended below 230); and without ice protection; at night over the North Atlantic. The aircraft had two fume events the week prior causing diversions. No attempt was made to fix the aircraft and it had been flying for 7 days with these MELs.CA X called Dispatch and informed them he would not accept the aircraft and then called CA Y (ZZZ Chief) and discussed the situation with him. He was initially very positive and supportive of our decision. Some time went by while we waited to hear what the plan was going forward. Eventually Crew Tracking called CA X and informed him he would get a missed trip and only he was getting removed. We told Tracking that none of us were comfortable and we all wanted to be removed. After another discussion with CA Y the missed trip was changed to a 15 removal code and we left the aircraft and a reserve crew was called out.CA Y called us all individually and explained that we would not get paid. His explanation was the flight operated; therefore no cancellation and RO (Relief Officer) pay for us. It amounted to 'because the other crew took the flight; you won't get paid'.I am still in shock at his explanation and that this is happening. We were threatened with a missed trip and lost pay because of a safety concern. We do the right thing and voice a safety concern; something I have heard repeatedly from [Company] that we are supposed to do; and are now being penalized. Never in almost 30 years of flying have I seen such a blatant 'pilot-pushing' situation. Safety is clearly taking a back seat at [Company] right now and I am deeply concerned by this.The MEL needs to be revised. [Company] needs to support the pilots when a decision about safety occurs before someone gets hurt. [Company] Management needs to start fixing airplanes instead of allowing unsafe MELs to be carried for days.,
1693578,mel,I was in the ZZZ airport on my way to Operations for my flight when I ran into a colleague who just so happened to be the FO (First Officer) on [a previous flight]. He mentioned to me that the B777-200 that I flew [8 days ago] had an incorrectly placarded APU. He went on further to say that the ZZZZ mechanics identified what the ZZZ mechanics failed to accomplish in order to satisfy the steps provided in the MEL. I mentioned to my colleague that we were not aware of these shortcomings by Maintenance. Per guidance set forth in the MEL; ZZZ Maintenance placarded the APU; Maintenance then notified Dispatch; Dispatch sent me a revised flight plan with the MEL; and I signed the revision. We then carried out the operational requirements set forth in the MEL. With the AML (Aircraft Maintenance Logbook) in hand and with the APU placard; we departed and flew uneventfully to ZZZZ. If it was not for my colleague mentioning this issue to me; I would not have been aware of it; nor would I be submitting this.,
1693663,mel,There was a [Deferred Maintenance Item] for the aircraft weight and balance system. During preflight; my FO (First Officer) noted that there was no expanded green band in the CG window. The FMC called for a stab trim setting of 3.6. It was in the green band; but very close to the edge of the green band in the CG window.During takeoff; sometime after 80 kts.; I saw the STAB CONFIG warning message; which I ignored. Shortly after that; I heard the Audible Warning; along with the Warning Light. I rejected. We stopped a long way from the end of the runway. We did not recall the speed at the time of the reject. Tower called us and asked if we needed assistance. We told him that we didn't; and that we were taxiing back to the blocks. After clearing the runway; we looked up the Brake Heating chart and estimated that we were in the Caution Zone. I taxied slowly; and used the brakes as little as practical. One wheel went up to a heat index of 5; and we got the BRAKE TEMP EICAS message and ran the checklist. During the taxi in; that wheel went down to a 4; and it was at a 3 when we blocked in.During taxi in; we noted that the FMC was now calling for a stab trim setting of 4.5. After blocking in; while talking to the Duty Pilot; I told him about the FMC stab trim change; from 3.6 during preflight; to 4.5 while taxiing in. He said that he had heard of this before. He asked us to run the performance again; and the FMC displayed a stab trim setting of 4.5.After blocking back in; I called the Dispatcher and told him that with my rest before the flight; the late hour of the flight; and my stress level after the reject; which I would be needing to go back to the hotel and rest before further duty. I ended up calling fatigued after we were done working with Maintenance on our aircraft anomaly.Fix the aircraft weight and balance system; instead of delaying the Maintenance item by putting it on a [Deferred Maintenance Item] status; or load the plane so it is not close to the edge of the CG range.,
1695239,mel,MEL states; 'After all engines are started; enter Usable Fuel on Board (UFOB) on the FMS Weight INIT Page.' After loading UFOB in either MCDU 1 or 2 it should crosstalk the UFOB to the other. The plane did NOT crosstalk this information. We got a VR mismatch message because the UFOB was not shared to the other side. I have had Tank Fuel Quantity Indication write ups before and the UFOB may or may not crosstalk to the other side. I don't know when the MD-11 stopped cross talking the UFOB to the other side but it hasn't the last 3 times I've had this problem. If the UFOB does not match each pilot's side will show/announce different VR speeds; stall speeds; limiting speed; stick shaker; etc. Some planes do not crosstalk UFOB. MEL does not say to load UFOB in both sides. Ensure all MD cross talks UFOB info or change to MEL to say ensure UFOB is loaded in both sides.,We had MEL - Number 1 main tank fuel quantity indication inoperative. It tells you to load the fuel (UFOB) after starting engines in the FMS. The problem is that it should say put in both FMS boxes; as if you don't you get VR Mismatch to start with and many to follow alerts. This can be very confusing and is a safety issue especially if the crew is new or tired; like many of us are these days. The Fuel system MEL. Put in MEL that you need to put the UFOB in both FMS.
1696089,mel,Enroute to ZZZ; the Right Center Fuel Boost Pump 'Low Pressure' light illuminated. I notified both Dispatch and Maintenance; via ACARS; of the failure. Luckily; the other boost pump operated normally and we were able to burn the center tank fuel to empty the tank and continue normally to ZZZ. Upon landing; ZZZ Maintenance consulted Maintenance Control and elected to defer the pump under MEL 28-X-XX; rather than MEL 28-X-YY. The primary difference between the two MELs as I read them; relates to the fuel status of the center tank. 28-X-XX; in my opinion; should be applied when the center tank is empty; as it was in our particular situation. 28-X-YY should have be used when fuel remains in the center tank (as it states in the title of the MEL). I envision this MEL was designed to give relief to an aircraft that has fuel in its center tank; to depart; as long as the fuel; should it become trapped and therefore unusable; does not adversely affect the weight and balance of the aircraft.The other center tank pump is operational in this case and should be able to burn that fuel out of the tank. I do not think that this MEL s intended to give relief to continually fill the center tank; as needed; on subsequent flights; as the failure of the remaining center tank pump would likely cause you to immediately violate the structural limitation in the AFM regarding the burning of center tank fuel in excess of 1;000 lbs; prior to using wing tank fuel. If my interpretation of the application of the MEL is incorrect; however; I cannot imagine why MEL 28-X-XX would need to exist. Deferring the item under 28-X-YY would always be operationally preferable. The mere existence of 28-X-XX implies that the goal is to empty the tank if possible and once empty; it should remain so until a repair can be accomplished. I queried Maintenance Control and was told that they wanted to keep the aircraft able to carry center tank fuel.,
1696214,mel,I was going to be pilot flying for this leg; but the Captain had control of the aircraft during the event because it was during taxi. When myself and the crew met the inbound crew in passing on the ramp; they had told us that they received a 'Bleed 1 FAIL' EICAS message in flight (but they were able to clear it after running the QRH procedure) and that the bleed would be deferred. The inbound Captain had been on the phone with Maintenance and deferred the bleed himself before deboarding the aircraft; then; the inbound crew left to the hotel and myself and my crew began regular preflight duties. After I completed the walk around; I boarded the aircraft and began preparing for departure. Scheduled departure time was XA:05Z and we had been approved for a wheels up flow time of XA:15. All preflight; pushback; and engine start operations were conducted without incident. After receiving the takeoff data (which called for an ECS on takeoff) and inputting it into the MCDU; we ran and completed the before taxi check. Just before I was going to call for our taxi clearance; we received an 'ENG REF ECS DISAG' EICAS caution message that surprised us. I looked at the printed takeoff data that I had received and input to ensure that I did it correctly; and then the Captain mentioned something along the lines of 'do we need an ECS off takeoff for the bleed 1 being inoperative? Does the MEL call for that?' and; after thinking about it for a minute and remembering my systems knowledge; I said 'yes I believe we do need to takeoff ECS off'. I told the Captain I would double check the MEL to make sure; meanwhile the Captain then checked the dispatch release and noticed that we never got an amended release for the bleed deferral that the previous inbound Captain had called in to Maintenance. The Captain immediately sent a message to Dispatch asking for an amended release to show the new MEL. The Captain then noticed that the MEL that was written on the placard above the bleed 1 push button was labeled incorrectly; so I looked up the correct number and he sent another ACARS message to dispatch with the correct MEL number. The Captain also fixed the placard so that it was now labeled correctly. Dispatch sent the amended release back to the Captain via ACARS and he was able to physically write the amendment on the release. At this point; the Captain and I knew that we needed to send for new takeoff numbers to show the required ECS off takeoff data. With the distraction of trying to find the correct MEL number and ensuring we got a correct amendment to the release; I never finished looking through MEL 36-XX-XX-XX and I sent for the takeoff numbers again and; while we were waiting; we noticed that we were quickly approaching our required time for takeoff to meet our flow restriction into ZZZ. At this point; the Captain told me to change the ECS setting in the TRS section of the MCDU to 'ECS off' and to leave the remaining ECS ON data that I had already input in order to save time so that; when the actual takeoff data came back; I would be able to quickly reference the numbers to ensure there was no change and we would be able to depart in a timely manner. The Captain and I both initially looked for a way to send specifically for ECS OFF takeoff data; but then realized that there was no way to send for that data specifically (i.e. Dispatch had to know we needed ECS OFF data per the MEL in order for aero data to know we needed it). The Captain called for the before takeoff check and I reached up to turn the APU back on (I had turned it off as a normal part of my after start flow). The 'ENG REF ECS DISAG' message went away and I completed the before takeoff check without any issue. We then received a second set of takeoff data again that called for ECS ON (it was identical to the original data we had received the first time). At this point; it was about XA:13Z and we were about 2 minutes prior to our scheduled departure flow time and the Captain asked me to call for taxi clearance. I once again sent for new takeoff numbers (in hopes of getting ECS OFF numbers) and then Ground Control told us to taxi to Runway 5 and that he would begin working on another flow time because we would no longer be able to depart on time. We began our taxi to Runway 5 and Tower came back and told us they got a slight extension on our departure time and we would be cleared for departure soon. A few moments later; we received takeoff data back (for the third time) which; again; called for an ECS ON takeoff. At this point; Tower instructed us to turn left heading 010 on departure and we were cleared for takeoff on Runway 5. It was now approximately XA:16Z (about 1 minute after our original flow time) and we were worried that if we did not takeoff; we would be significantly delayed into ZZZ. I told the Captain that they sent ECS ON data back to us again and that we didn't have ECS OFF numbers yet and he told me that he thought it was okay to use the data we had and we should depart. We took the runway after completing all other normal procedures and we took off without incident. During climb out above 10;000 ft.; we received a Dispatch message that said something along the lines of 'you took off without the TRS for the MEL restriction'. At this point; we both looked through the MEL and realized that the we had done everything correctly required by the Operations section of MEL 36-XX-XX-XX EXCEPT the one line that says 'ECS OFF TLR DATA - USE'. We began to talk about what had happened on the ground and started wondering why we never got ECS OFF data back. Our thought process was that the Dispatcher may have been rushed to provide the amendment to us (knowing that we had already blocked out and were on the clock to get to ZZZ) and may have sent the amendment without fully understanding what it entailed (this is most likely why we never received ECS OFF takeoff data before departure; despite attempting to do so twice). The Captain and I also discussed the details of what it meant to perform an ECS OFF takeoff. We knew that performing an ECS OFF takeoff meant the engines would not provide any bleed air to the PACKS during takeoff (i.e. the engines would be providing more power on takeoff than it otherwise would if the REF ECS was set to ON). So; we believe that the ECS ON takeoff numbers we used for departure were more conservative than the numbers we may have gotten if we had received ECS OFF takeoff numbers. In other words; the takeoff numbers we used were calculated for an engine performance that was less than what the engine was actually providing for takeoff thrust. There were many lessons that I learned during this flight; as well as many recommendations I would make to myself and other crew members and many things I would have done differently if I could go back and perform this flight again. First; I would do a better job checking the Dispatch paperwork to ensure that it was complete and accurate (had I done this; I most likely would have noticed that the MEL for the bleed 1 deferral was missing before pushback). Second; I would have done a better job recognizing the hazards associated with flow times and I would have understood that; as soon as we began feeling rushed and pressured to depart; we really needed to slow down and accept any delays associated with a change in flow time. Had we taken a step back and accepted an imminent delay; we most likely would have relieved ourselves of the pressure to get off the ground to meet the flow time and would have been able to receive and program the appropriate takeoff numbers prior to departure. Third; I would not have let myself become distracted with trying to find the correct MEL number and ensuring we got a correct amendment to the release. Had I not become distracted and had; instead; told the Captain that I needed to focus on one thing at a time; I most likely would have finished reading the MEL and seen that we specifically needed to use ECS OFFtakeoff numbers before we departed. Fourth; when Tower cleared us for departure before we had received our ECS OFF numbers and the Captain said that he believed it was okay to takeoff; I should have told both the Captain and ATC that I was not ready to depart and that we would need a few more minutes on the ground. This would have allowed me to express my confusion and concern about taking off without the ECS OFF numbers and would have provided the Captain and I the opportunity to do what we needed to before we took off.,
1696217,mel,I was operating as First Officer and Pilot Monitoring on our flight. Upon arriving at the aircraft we noticed that the flight attendant jump seat was MELed. We reviewed the MEL which included reviewing a page from AOM 1 which outlined the procedure for running the weight and balance app with an MELed Flight Attendant jump seat. We followed the procedure and selected 'deferred' under Flight Attendant on the weight and balance app. We were then confused as to how we should count the Flight Attendant in zone A. We ran the app with the Flight Attendant counted in zone A which put our souls on board count to one more than it actually was. This lead us to believe that that weight and balance app had already accounted for the Flight Attendant sitting in seat 1A since the app is supposed to reflect MELed items. We then ran the app without her listed and this gave us an accurate souls on board count. I am confident that we ran this procedure correctly. This report is being filed because I personally found the MEL procedure confusing. I did not feel as though the procedure outlined in the AOM 1 weight and balance section for this situation did a good job explaining the procedure. If a crew was not paying attention to the souls on board it would be easy to miss this detail. The procedure in AOM 1 merely states to select 'deferred' however it should also specify whether the Flight Attendant should be counted in the zone A passenger count. The Captain and I discussed all of these points; ran the app; and continued the flight without delay. The plane was operated well within limits for the flight.,
1696948,mel,The crew and I operated the aircraft from ZZZ to ZZZ1. The aircraft had a total of six MEL items; most notably 29-XX-XX and 24-XX-XX-XXX; Air Driven Pump and Hydraulic Motor Generator Valves respectively. 24-XX-XX-XXX is a Cat A deferral and allowed us to operate under ETOPS with the APU running. This MEL had an expiration date of [date]. My crew and I took note of this because this is the same aircraft we were to operate back to ZZZ the next day. Our arrival time in ZZZ was scheduled after XA00Z; so if the MEL was not cleared; we would not be able to operate ZZZ1 to ZZZ. Upon our arrival to the aircraft the next day; I reviewed the logbook. MEL 24-XX-XX-XXX was not cleared; but 'Amended' to MEL 24-XX-XX-XXX which is a Cat C item; thus allowing the aircraft to continue flying. The on board mechanic was insistent that this 'Amendment' was legal and was adamant on getting the aircraft to ZZZ2 were it was scheduled to undergo maintenance. As a crew we weren't sure of the legality of this unusual MEL extension; as only Cat B and C MEL's are extendable with FSDO approval. We decided to contact Chief Pilot for his opinion and approval to depart. [Chief Pilot] did indeed give us permission to depart to ZZZ under the current state of the DDG.This; to me; seems to be a misuse and manipulation of the DDG program in order to prevent an aircraft from being grounded and allowing it to keep flying. In this case; aircraft was scheduled to be in ZZZ2 a couple days later where it was scheduled to undergo maintenance. This MEL 'Amendment'; in my opinion; was a way to extend an MEL item that wasn't legally extendable.,
1700625,mel,Took the aircraft from an inbound Crew. My review of the logbook revealed an unusual number of hydraulic leak issues (five or so) with associated quantity servicing. Systems A and B were each implicated at least once. Hydraulics were off and APU was off at this point. Digital system pressure on both A and B read 10 at that point; which is unusual - usually so soon after a flight with pumps off; the systems would read about 60 PSI - trapped head pressure in the reservoirs. I decided to investigate the gauge in the wheel well; not wanting to have hydraulic problems in international airspace. Analog hydraulic reservoir gauge pressure read zero - just what I suspected given the indications in the flight deck. I believe the aircraft had a leak on the pneumatic side that pressurizes the reservoirs. I called Dispatch and conferenced Maintenance who sent out a contractor.With hydraulic pumps off; we cranked the APU and opened its bleed line; and saw a response in the flight deck on the A and B system digital readouts - now showing 30 PSI - about equal to the duct pressure from the APU. Under guidance of the Mechanic; we turned number two engine and saw a further response on the digital pressure readout - jumping to 40 PSI. According to the Mechanic; he saw similar indications on the analog gauge. We then tested the system under a bleed load by turning on both packs. When we did this; we again saw a response in the digital readouts - from 40 to 20 PSI on both A and B systems and the Mechanic reported it went down to 10 PSI on the analog. When we turned off the packs pressure jumped again on all three locations (my two digital in the cockpit and his analog). Shutting down the engine and turning off the APU bleed caused the gauges in the cockpit to return to 10 and the analog gauge in the wheel well to dissipate quickly to 0.It was decided by Maintenance Control that they would put the aircraft on an MEL for a bad pressure gauge. None of what I witnessed convinced me that the gauge in the wheel well was bad; it was reading exactly what I was seeing on the digital system readouts on the cockpit. When the Contractor told me they were going to MEL it under MEL 29-XX 'Hydraulic Reservoir Air Pressure Indicators (Wheel Well);' I did not agree with the determination nor the application of that MEL to this scenario. I called Dispatch to prevent the re-planning [of] the flight because I disagreed with the MEL and refused to fly the aircraft.While waiting for my next aircraft to arrive; I called Maintenance Control to follow up and try to fully understand the MEL they applied and their rationale. They said they followed the book and troubleshooting steps (Boeing Maintenance Manual) which brought them to the conclusion step that the gauge was bad and they could MELed it. I asked him how he could still conclude that knowing that the cockpit indications corroborated what the analog gauge was saying; and he did not have an answer other than they followed the manual and this is where it lead them; directing them in the end to look for a leak in one of several lines which was not found. I asked him to weigh what I was telling him in addition to his manual and consider that maybe it was worth considering that the manual might be inaccurate and to take a fresh look at it--before they released the aircraft for another flight.I remain convinced that [this] aircraft is flying with an inaccurate MEL; that the hydraulic head pressure system that is leaking; and that it will continue to have hydraulic issues until the head pressure system is more critically and accurately diagnosed.,
1701623,mel,When we arrived at aircraft; Maintenance was working a Captain's seat issue; and an aft lavatory issue. On preflight we also discovered a class 2 flight control maintenance message. We called Maintenance and wrote that up as well. After these items were fixed/deferred we received a new [Maintenance Release]. Passenger boarding was completed and we were ready to go as the final bags were loaded. The door was closed and jet way was pulled. Around this time we got a Side stick Priority ECAM message. We followed the QRC which cleared the message. The message then came back; we repeated the QRC action; it cleared; then came back again. We called Maintenance and reported the discrepancy and called Operations to have the jet way brought back. This discrepancy was then written up in ACARS. Maintenance came on board; [and] used an app on his phone. I know this because he showed it to me saying some guy came up with it and it was great. He pulled some circuit breakers which cleared the ECAM message. We waited a few minutes; [and] it didn't come back. He said he was going to check the history and if it didn't come back we were good. I said great; we'll be waiting for a new [Maintenance Release]. After a few minutes; I called Maintenance and asked on progress. At this time; Maintenance said something about an inbound write up; and the already deferred class 2 message. They said they couldn't send me a new [Maintenance Release] because with the deferred item; it drove a lot of checks that would cause an additional couple hour delay. They tried to talk me through a 737 ACARS maintenance procedure to clear my write up. After several attempts I said we don't have that capability on the Airbus ACARS. It was not the Airbus rescind a [Maintenance Request] sent in error procedure. I said I couldn't/wouldn't do this. Maintenance action was performed and I needed Maintenance to clear or defer the item and I needed a new [Maintenance Release]. They said they [would] send someone back. [In the] meantime; I called Dispatch and told him what they were trying to have me do. He agreed; that's not legal. When Maintenance came back I told them I couldn't do that and he complained about how bad Airbuses are; I called [Technical Support Maintenance Control]. I've learned that maintenance in ZZZ and ZZZ1 are not Airbus friendly. I told [Technical Support Maintenance Control] what they wanted me to do; [Technical Support Maintenance Control] said no way and I gave the Mechanic my phone. It was decided at that time the jet was hard broke. I radioed Maintenance relaying that info; then called Operations and told them we were deplaning and I wanted a customer service representative at the gate to assist passengers. We got a new jet and flew to RDU. I feel ZZZ maintenance tried to lead me down a slippery path that wasn't legal.,
1704299,mel,Company MEL XXXXX-Cargo Door-Opening Electrical Control System-MEL REF # XXXXX MMEL. This deferral is used to defer the electrical system that activates the hydraulic opening/closing of cargo doors. When this deferral is used; it triggers additional [Company] MEL XXXXX-Yellow System Electric Pump-MEL REF # XXXXX (MMEL 29-XX-XX Rev 26) which mandates that the (fully functional) Y ELEC HYD pump switch be placed to OFF and remain so. I presume this was done out of a preponderance of caution for the ground personnel.My issue is with Company's mandatory trigger of XXXXX1 when XXXXX is used. There is a WARNING on A320 Flight Manual page 3.XX.X that states that if the aircraft starts to move with the parking brake handle ON; pilots are to attempt to use brake pedals to stop movement. If that doesn't work; the pilots are to press the Y ELEC PUMP switch to ON and try the brake pedals again. If we are on an aircraft that has used MEL XXXXX; we also have MEL XXXXX1 despite the fact that the pump is fully functional. Now the captain must use emergency authority to use the Y ELEC PUMP switch to deal with the UAM (Unintended Aircraft Movement). Just a reminder; UAMs are a big safety issue with us.The FAA MMEL 52-XX-XX for the electric cargo door system does NOT require that the yellow electric hydraulic pump be deferred as well. Company has effectively prioritized ground safety when the aircraft is static over flight safety when the aircraft is in motion. I submit that flight operations has the higher priority; and that we shouldn't be forced to use emergency authority to use a system that is fully functional and whose use is governed by a warning;'...when operating procedures; techniques; etc.; could result in personal injury or loss of life; if not carefully followed.',
1705207,mel,MEL 52-XX was in effect. After reviewing the MEL my First Officer and I noted that due to the cockpit door electronic lock being deferred that we had to use the deadbolt in the key inoperable position. The problem with this MEL is that the flight deck door cannot in an emergency be opened from the cabin. This left me with concerns that though are remote; the possibility exists that in an accident if both pilots are incapacitated they could be trapped for a period of time in the flightdeck. FAs would not be able to access the flightdeck in any way to help incapacitated pilots; nor would fire rescue with the deadbolt engaged. The only way would be through the flightdeck windows by fire rescue. The flightdeck door is a good design; however; with the electronic keypad being INOP; and with the flightdeck keyhole being purposely blocked by a metal plate on all B737 aircraft; the deadbolt in the key operable position is no longer a possibility. If the deadbolt in the key operable position were possible then FAs would be able to use a flightdeck key to override the deadbolt and open the flightdeck door in the event of pilot incapacitation. This MEL 52-XX with the deadbolt engaged does not allow for a timely response from FAs nor fire rescue to the flightdeck in an emergency.MEL 52-XX should be a non-deferrable MEL with the deadbolt in the key inoperable position. Or the key operable solution must be restored.,
1710355,mel,Pilot in Command (PIC) and I as Second in Command (SIC) conducted 4 flights in Aircraft X. There was a Non-Essential Equipment Furnishing in the aircraft maintenance logbook listed as 25-XXX; Forward Lav flight attendant call button inop; dated [date]. However as my PIC discovered after the flights were completed; this MEL was not the correct one for the aircraft condition.We were again assigned Aircraft X in ZZZ and my Captain was conducting his preflight inspection. He was reviewing MELs and maintenance records and it suddenly stuck us that the attendant call button might not be possible to defer. He reviewed the Minimum Equipment List and noted that MEL 25-XXXX applied to 'Cabin reading lights; light lens covers; and lav occupied lights may be inoperative provided enough light is available for safe working conditions during night operation'. Consequently the MEL did not apply to the flight attendant call button in the forward lav. My PIC checked the expiration date of the Non-Essential Equipment Furnishing; noted that it was still within limits before expiration and he did not investigate further. Consequently; we conducted the flights listed above.My Captain contacted the local Company maintenance personnel and Company Maintenance Control and informed them of the situation; stating that we would not be able to fly the airplane until the issue was corrected and we can legally fly the airplane. Subsequently; the forward lav was locked out and deferred in accordance with MEL 38-XX; paperwork was completed and my Captain conducted all the following scheduled flights for the day; although [flight] was delayed due to the maintenance issue.This has been a recurring issue with incorrect MEL/Non-Essential Equipment Furnishing guidance from Maintenance Control which resulted in aircraft flying when they are legally required to be repaired; grounded; or a more restrictive action is due to be applied.,
1712650,mel,Reference Q400 MEL 28-XX-XX:The table needs to be more explicit and the pilots need instructions as to how to utilize the table. It is extremely confusing.After a call to the [Chief Pilot] (and 20 minutes of discussion with him; my First Officer; and a maintainer) we determined the fuel from the nacelle (refuel/defuel) panel for the inoperative/malfunctioning gauge should be written in 'A'; and the fuel from the operative gauge should be listed in 'B'. The table can be misinterpreted as written and can lead to operating a flight with less than required fuel. Small mistakes can lead to fuel starvation in flight. Write detailed instructions on exactly what needs to be written in each block.,
1714509,mel,I was Captain on the ZZZ - ZZZ1 flight. When I looked at the release; I saw there were a lot of MELs and restrictions that pertained to inoperative automation. I also saw that we had a standardization check on this airplane. Typing the root cause MEL number into the search feature of the MEL manual; I immediately went over the MELs with the FO (First Officer) to get a picture of what we were up against. There were several MELs as the result of 22-XX-XX-X Guidance Panel MEL. I briefed alternate procedures as per the MEL and also determined the weather in ZZZ1 was good. As there was a higher altitude than standard for activating and disconnecting the autopilot; the approach had to be flown with the autopilot off as per MEL.The aircraft was late being towed up to the gate; which put us under time pressure. When I got into the flight deck; I noticed AP FAIL and AT FAIL EICAS messages; which concerned me and prompted me to call Maintenance. I started off by saying [that] I had read the MELs and understood them; but I wanted to know what was going on with the AP FAIL and the AT FAIL messages and if they and the other EICAS messages were associated with the MELs. Maintenance said inoperative items were a result of the Guidance Panel MEL. I was assured the aircraft was fine; but insisted again that I wanted to make sure that the autopilot and autothrottle would function in flight. Maintenance read the MEL and said it was clear as mud and the aircraft was fine- it had been flying around for 8 days in this condition.During all of this; the FO said his buttons were not functioning; to which I responded; well we found the non-operative side; I guess it's my leg. At that point; I moved on to solving the other problem; which was our missing Check Airman; and getting the flight off the gate as soon as possible. I was informed the Check Airman's schedule had been changed and we pushed back and flew to ZZZ1. When I got to the hotel in ZZZ1; I asked a friend for guidance. He said that one of the EICAS messages; AFCS PANEL FAIL; was a no dispatch item; and the airplane had been incorrectly MEL'd. He said Maintenance had MEL'd the airplane for an AFCS FAULT instead.,
1715162,mel,We were assigned to work CDL L/P XXXXXXX for lav service door. Once we arrived at the aircraft inside hangar we noticed damage fwd of the lav service area. After further research we found a carry item L/P XXXYYYYY that appears to have addressed this damage and item was placed on EXT. The damage was never repaired per SRM XX-XX-XX as stated in L/P . After we addressed the damage we also found the shear tie common to this area was damaged the aircraft is now out of service for a permanent repair to be performed to the area.Aircraft should have never flown with the damage that it had. Proper evaluations need to be done when ground damage like this occurs.,
